Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Reservoir,3,t,530000.0,8/10/2016,11.2,3073,3.0,2.0,1,229.0,2008.0,Darebin,Northern Metropolitan,21650
Reservoir,3,t,592000.0,8/10/2016,11.2,3073,3.0,1.0,1,270.0,2016.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,440000.0,8/10/2016,11.2,3073,2.0,1.0,2,132.0,1980.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,650000.0,10/09/2016,11.2,3073,3.0,1.0,3,620.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,2,t,416000.0,10/09/2016,11.2,3073,2.0,1.0,1,159.0,2000.0,Darebin,Northern Metropolitan,21650
Reservoir,3,u,301000.0,10/09/2016,11.2,3073,3.0,1.0,1,0.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,865000.0,10/09/2016,11.2,3073,2.0,1.0,3,560.0,1950.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,436000.0,10/09/2016,11.2,3073,2.0,1.0,1,140.0,2011.0,Darebin,Northern Metropolitan,21650
Reservoir,4,h,650000.0,10/09/2016,11.2,3073,4.0,1.0,2,650.0,1965.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,650000.0,10/09/2016,11.2,3073,3.0,1.0,1,700.0,1950.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,401000.0,10/12/2016,11.2,3073,2.0,1.0,1,184.0,1965.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,491000.0,10/12/2016,11.2,3073,2.0,1.0,1,168.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,810000.0,10/12/2016,11.2,3073,3.0,1.0,2,564.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,520000.0,10/12/2016,11.2,3073,2.0,1.0,1,135.0,1980.0,Darebin,Northern Metropolitan,21650
Reservoir,2,h,555000.0,11/02/2017,11.2,3073,2.0,1.0,2,229.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,2,t,350000.0,11/02/2017,11.2,3073,2.0,1.0,1,0.0,2016.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,540000.0,11/02/2017,11.2,3073,3.0,2.0,2,215.0,2003.0,Darebin,Northern Metropolitan,21650
Reservoir,3,t,678000.0,11/03/2017,11.2,3073,3.0,2.0,1,230.0,2009.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,812000.0,12/06/2016,11.2,3073,3.0,1.0,2,696.0,1950.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,682000.0,12/06/2016,11.2,3073,3.0,1.0,1,750.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,2,t,380000.0,12/11/2016,11.2,3073,2.0,1.0,1,83.0,2010.0,Darebin,Northern Metropolitan,21650
Reservoir,1,u,350000.0,12/11/2016,11.2,3073,1.0,1.0,2,96.0,2009.0,Darebin,Northern Metropolitan,21650
Reservoir,4,h,750000.0,12/11/2016,11.2,3073,4.0,2.0,4,820.0,1965.0,Darebin,Northern Metropolitan,21650
Reservoir,2,t,495000.0,12/11/2016,11.2,3073,2.0,1.0,1,96.0,2013.0,Darebin,Northern Metropolitan,21650
Reservoir,2,h,644000.0,12/11/2016,11.2,3073,2.0,1.0,2,455.0,1940.0,Darebin,Northern Metropolitan,21650
Reservoir,3,u,500000.0,12/11/2016,11.2,3073,3.0,1.0,1,359.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,350000.0,12/11/2016,11.2,3073,2.0,1.0,1,102.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,335000.0,13/08/2016,11.2,3073,2.0,1.0,1,0.0,2012.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,380000.0,13/08/2016,11.2,3073,2.0,1.0,1,220.0,2011.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,546000.0,13/08/2016,11.2,3073,3.0,1.0,2,592.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,3,u,400000.0,13/08/2016,11.2,3073,3.0,1.0,1,172.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,830000.0,14/05/2016,11.2,3073,1.0,1.0,1,509.0,1928.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,360000.0,14/05/2016,11.2,3073,2.0,1.0,1,132.0,2010.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,410000.0,15/10/2016,11.2,3073,3.0,1.0,1,250.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,2,h,836000.0,15/10/2016,11.2,3073,2.0,1.0,1,931.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,440000.0,15/10/2016,11.2,3073,2.0,1.0,2,132.0,1980.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,376000.0,16/04/2016,11.2,3073,2.0,1.0,1,104.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,323000.0,16/04/2016,11.2,3073,2.0,1.0,1,0.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,680000.0,16/04/2016,11.2,3073,3.0,1.0,4,527.0,1965.0,Darebin,Northern Metropolitan,21650
Reservoir,2,t,530000.0,16/04/2016,11.2,3073,2.0,1.0,1,0.0,2007.0,Darebin,Northern Metropolitan,21650
Reservoir,4,h,786000.0,16/04/2016,11.2,3073,4.0,3.0,1,595.0,2013.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,390000.0,16/04/2016,11.2,3073,2.0,1.0,1,122.0,1980.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,650000.0,16/04/2016,11.2,3073,3.0,1.0,2,468.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,800000.0,16/07/2016,11.2,3073,3.0,2.0,3,574.0,1955.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,330000.0,16/07/2016,11.2,3073,2.0,1.0,1,90.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,539000.0,16/07/2016,11.2,3073,3.0,1.0,1,474.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,622500.0,17/09/2016,11.2,3073,3.0,1.0,1,456.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,4,h,767500.0,17/09/2016,11.2,3073,3.0,2.0,2,834.0,2017.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,780000.0,17/09/2016,11.2,3073,3.0,1.0,2,464.0,1920.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,668000.0,17/09/2016,11.2,3073,3.0,2.0,1,618.0,1965.0,Darebin,Northern Metropolitan,21650
Reservoir,3,u,470000.0,18/03/2017,11.2,3073,3.0,1.0,2,159.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,655000.0,18/03/2017,11.2,3073,3.0,2.0,2,456.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,440000.0,18/03/2017,11.2,3073,2.0,1.0,1,183.0,1980.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,703000.0,18/06/2016,11.2,3073,3.0,2.0,1,597.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,424000.0,18/06/2016,11.2,3073,2.0,1.0,1,141.0,1980.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,613000.0,18/06/2016,11.2,3073,3.0,1.0,2,745.0,1985.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,475000.0,18/06/2016,11.2,3073,3.0,1.0,1,535.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,950000.0,19/11/2016,11.2,3073,3.0,2.0,2,565.0,1920.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,352000.0,19/11/2016,11.2,3073,2.0,1.0,1,0.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,4,h,730000.0,19/11/2016,11.2,3073,4.0,1.0,2,770.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,905000.0,19/11/2016,11.2,3073,3.0,1.0,2,950.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,480000.0,19/11/2016,11.2,3073,2.0,2.0,1,145.0,2010.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,767000.0,19/11/2016,11.2,3073,3.0,1.0,2,561.0,1950.0,Darebin,Northern Metropolitan,21650
Reservoir,3,u,450000.0,22/05/2016,11.2,3073,3.0,1.0,2,179.0,2002.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,921500.0,22/05/2016,11.2,3073,3.0,2.0,1,527.0,1950.0,Darebin,Northern Metropolitan,21650
Reservoir,2,t,490000.0,22/05/2016,11.2,3073,3.0,1.0,1,126.0,2013.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,787000.0,22/05/2016,11.2,3073,3.0,1.0,1,563.0,1940.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,300000.0,22/08/2016,11.2,3073,2.0,1.0,1,0.0,2014.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,335000.0,22/08/2016,11.2,3073,2.0,1.0,1,0.0,2012.0,Darebin,Northern Metropolitan,21650
Reservoir,3,u,475000.0,22/08/2016,11.2,3073,3.0,1.0,2,521.0,2010.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,440000.0,22/08/2016,11.2,3073,2.0,1.0,1,153.0,2007.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,851500.0,22/08/2016,11.2,3073,3.0,1.0,1,0.0,1930.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,525000.0,23/04/2016,11.2,3073,3.0,1.0,2,284.0,2014.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,700000.0,24/09/2016,11.2,3073,3.0,1.0,1,621.0,1950.0,Darebin,Northern Metropolitan,21650
Reservoir,4,h,801000.0,24/09/2016,11.2,3073,3.0,1.0,2,771.0,1965.0,Darebin,Northern Metropolitan,21650
Reservoir,1,u,216000.0,24/09/2016,11.2,3073,2.0,1.0,1,0.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,1,u,220000.0,24/09/2016,11.2,3073,1.0,1.0,1,0.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,340000.0,24/09/2016,11.2,3073,2.0,1.0,1,151.0,1975.0,Darebin,Northern Metropolitan,21650
Reservoir,2,h,500250.0,25/02/2017,11.2,3073,2.0,1.0,1,425.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,1,h,395000.0,25/02/2017,11.2,3073,1.0,1.0,1,94.0,2014.0,Darebin,Northern Metropolitan,21650
Reservoir,2,h,790000.0,25/02/2017,11.2,3073,2.0,1.0,1,585.0,1950.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,601000.0,25/02/2017,11.2,3073,3.0,1.0,2,460.0,1965.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,300000.0,26/07/2016,11.2,3073,2.0,1.0,1,87.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,2,t,420000.0,26/07/2016,11.2,3073,2.0,1.0,2,153.0,2003.0,Darebin,Northern Metropolitan,21650
Reservoir,4,h,885000.0,26/07/2016,11.2,3073,4.0,2.0,3,936.0,1985.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,240000.0,26/07/2016,11.2,3073,2.0,1.0,1,82.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,815000.0,26/07/2016,11.2,3073,3.0,1.0,2,550.0,1965.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,882500.0,26/07/2016,11.2,3073,3.0,2.0,2,681.0,1940.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,793000.0,26/07/2016,11.2,3073,3.0,1.0,2,589.0,1950.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,550000.0,27/06/2016,11.2,3073,3.0,2.0,2,260.0,2006.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,433000.0,27/06/2016,11.2,3073,2.0,1.0,1,236.0,2012.0,Darebin,Northern Metropolitan,21650
Reservoir,2,h,680000.0,27/06/2016,11.2,3073,2.0,1.0,1,750.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,751000.0,27/11/2016,11.2,3073,3.0,1.0,2,604.0,1940.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,851000.0,27/11/2016,11.2,3073,3.0,1.0,1,826.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,1025000.0,27/11/2016,11.2,3073,3.0,1.0,4,670.0,1935.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,784000.0,28/05/2016,11.2,3073,3.0,1.0,2,602.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,4,h,1186000.0,28/05/2016,11.2,3073,4.0,1.0,2,895.0,1940.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,405000.0,28/05/2016,11.2,3073,2.0,1.0,1,121.0,1965.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,431000.0,28/05/2016,11.2,3073,2.0,1.0,1,139.0,1975.0,Darebin,Northern Metropolitan,21650
Reservoir,4,h,885000.0,28/05/2016,11.2,3073,4.0,2.0,2,508.0,1950.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,718500.0,28/05/2016,11.2,3073,3.0,1.0,6,807.0,1975.0,Darebin,Northern Metropolitan,21650
Reservoir,5,h,762500.0,28/05/2016,11.2,3073,3.0,2.0,2,548.0,1990.0,Darebin,Northern Metropolitan,21650
Reservoir,2,h,610000.0,28/08/2016,11.2,3073,3.0,1.0,2,383.0,1970.0,Darebin,Northern Metropolitan,21650
Reservoir,4,h,680000.0,28/08/2016,11.2,3073,4.0,1.0,2,561.0,1960.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,705000.0,30/07/2016,11.2,3073,3.0,1.0,1,437.0,1930.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,390000.0,30/07/2016,11.2,3073,2.0,1.0,1,133.0,2012.0,Darebin,Northern Metropolitan,21650
Richmond,2,h,937000.0,3/09/2016,2.6,3121,2.0,1.0,1,125.0,1950.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1260000.0,3/09/2016,2.6,3121,2.0,1.0,0,203.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,795250.0,3/09/2016,2.6,3121,2.0,1.0,2,0.0,1997.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,582000.0,3/09/2016,2.6,3121,2.0,1.0,1,0.0,2001.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,370000.0,3/12/2016,2.6,3121,1.0,1.0,1,502.0,1950.0,Yarra,Northern Metropolitan,14949
Richmond,4,h,3335000.0,3/12/2016,2.6,3121,4.0,2.0,2,319.0,1893.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,935000.0,3/12/2016,2.6,3121,2.0,1.0,1,67.0,1998.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,437500.0,4/03/2017,2.6,3121,1.0,1.0,1,778.0,2013.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,421000.0,4/03/2017,2.6,3121,1.0,1.0,1,8223.0,2012.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,479000.0,4/03/2017,2.6,3121,2.0,1.0,1,534.0,1970.0,Yarra,Northern Metropolitan,14949
Richmond,5,h,3200000.0,4/03/2017,2.6,3121,5.0,3.0,3,618.0,1890.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,479000.0,4/03/2017,2.6,3121,2.0,1.0,1,0.0,1970.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,655000.0,4/03/2017,2.6,3121,2.0,1.0,1,1725.0,2005.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,561000.0,4/03/2017,2.6,3121,2.0,1.0,1,2571.0,2013.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,635000.0,4/03/2017,2.6,3121,2.0,2.0,1,2740.0,2003.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1010000.0,4/06/2016,2.6,3121,3.0,1.0,1,199.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,1025000.0,4/06/2016,2.6,3121,2.0,1.0,1,169.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,550000.0,6/08/2016,2.6,3121,2.0,1.0,2,0.0,2000.0,Yarra,Northern Metropolitan,14949
Richmond,4,h,1375000.0,6/08/2016,2.6,3121,4.0,2.0,2,58.0,2007.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,1506000.0,7/05/2016,2.6,3121,2.0,2.0,1,220.0,1920.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1350000.0,7/05/2016,2.6,3121,3.0,1.0,2,332.0,1940.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,405000.0,7/05/2016,2.6,3121,1.0,1.0,1,7455.0,2005.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,327000.0,7/11/2016,2.6,3121,1.0,1.0,1,0.0,2012.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1474000.0,7/11/2016,2.6,3121,3.0,1.0,0,238.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1555000.0,7/11/2016,2.6,3121,3.0,1.0,0,250.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,500000.0,7/11/2016,2.6,3121,1.0,1.0,1,0.0,2013.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,345000.0,7/11/2016,2.6,3121,1.0,1.0,0,0.0,1970.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,345000.0,8/10/2016,2.6,3121,1.0,1.0,1,8223.0,2012.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1275000.0,8/10/2016,2.6,3121,3.0,1.0,2,204.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1150000.0,8/10/2016,2.6,3121,3.0,1.0,0,176.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,4,h,950000.0,8/10/2016,2.6,3121,4.0,1.0,0,254.0,1890.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,270000.0,8/10/2016,2.6,3121,2.0,1.0,1,0.0,2004.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,439000.0,10/09/2016,2.6,3121,1.0,1.0,1,3516.0,2011.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,695000.0,10/09/2016,2.6,3121,2.0,1.0,2,0.0,1997.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,512000.0,10/09/2016,2.6,3121,2.0,1.0,1,0.0,1970.0,Yarra,Northern Metropolitan,14949
Richmond,2,t,855000.0,10/09/2016,2.6,3121,2.0,1.0,1,92.0,1970.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,1040000.0,10/09/2016,2.6,3121,3.0,2.0,2,0.0,2013.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,342000.0,10/09/2016,2.6,3121,1.0,1.0,1,0.0,1970.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,681000.0,10/09/2016,2.6,3121,1.0,1.0,1,0.0,2004.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,900000.0,10/12/2016,2.6,3121,2.0,1.0,0,95.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1250000.0,10/12/2016,2.6,3121,3.0,2.0,1,120.0,2010.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,990000.0,10/12/2016,2.6,3121,2.0,1.0,1,117.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,1189000.0,10/12/2016,2.6,3121,2.0,1.0,0,158.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,1220000.0,10/12/2016,2.6,3121,2.0,1.0,1,166.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1100000.0,10/12/2016,2.6,3121,3.0,1.0,0,162.0,1915.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,450000.0,11/02/2017,2.6,3121,2.0,1.0,1,0.0,2000.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1074000.0,12/11/2016,2.6,3121,3.0,1.0,0,245.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,2,t,1430000.0,12/11/2016,2.6,3121,2.0,2.0,2,153.0,2004.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1465000.0,12/11/2016,2.6,3121,3.0,2.0,2,233.0,1993.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,391000.0,13/08/2016,2.6,3121,2.0,1.0,1,0.0,1965.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,1035000.0,13/08/2016,2.6,3121,2.0,1.0,0,108.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,530000.0,13/08/2016,2.6,3121,2.0,1.0,1,0.0,1965.0,Yarra,Northern Metropolitan,14949
Richmond,2,t,930000.0,14/05/2016,2.6,3121,2.0,1.0,1,97.0,2004.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1182000.0,14/05/2016,2.6,3121,3.0,1.0,1,199.0,1920.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,777500.0,14/05/2016,2.6,3121,2.0,1.0,1,151.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1115000.0,14/05/2016,2.6,3121,3.0,2.0,2,129.0,1980.0,Yarra,Northern Metropolitan,14949
Richmond,3,u,760000.0,14/05/2016,2.6,3121,3.0,2.0,1,0.0,2005.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,640000.0,14/05/2016,2.6,3121,2.0,1.0,2,0.0,2000.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1420000.0,14/05/2016,2.6,3121,3.0,1.0,0,198.0,1890.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,390000.0,14/05/2016,2.6,3121,1.0,1.0,1,0.0,2011.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,380000.0,15/10/2016,2.6,3121,1.0,1.0,1,0.0,2012.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,680000.0,15/10/2016,2.6,3121,2.0,1.0,1,0.0,2012.0,Yarra,Northern Metropolitan,14949
Richmond,2,t,1081000.0,15/10/2016,2.6,3121,2.0,1.0,1,126.0,1995.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,860000.0,15/10/2016,2.6,3121,2.0,2.0,0,74.0,2000.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1820000.0,15/10/2016,2.6,3121,3.0,1.0,1,410.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,905000.0,15/10/2016,2.6,3121,2.0,1.0,0,139.0,1920.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,691000.0,15/10/2016,2.6,3121,2.0,2.0,1,0.0,2008.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1088000.0,16/04/2016,2.6,3121,3.0,3.0,2,168.0,1915.0,Yarra,Northern Metropolitan,14949
Richmond,3,t,911000.0,16/04/2016,2.6,3121,3.0,2.0,1,0.0,2000.0,Yarra,Northern Metropolitan,14949
Richmond,4,h,3001000.0,16/04/2016,2.6,3121,2.0,3.0,1,544.0,1920.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,638000.0,16/04/2016,2.6,3121,2.0,2.0,1,0.0,2008.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,951000.0,16/07/2016,2.6,3121,2.0,1.0,0,108.0,1905.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,900000.0,17/09/2016,2.6,3121,3.0,3.0,1,58.0,2009.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1695000.0,17/09/2016,2.6,3121,3.0,1.0,3,210.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1365000.0,17/09/2016,2.6,3121,3.0,1.0,1,301.0,1935.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,1045000.0,17/09/2016,2.6,3121,2.0,1.0,2,200.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,4,h,1591000.0,17/09/2016,2.6,3121,4.0,2.0,1,263.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1275000.0,18/03/2017,2.6,3121,3.0,2.0,1,132.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,4,h,1510000.0,18/03/2017,2.6,3121,4.0,2.0,0,0.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1550000.0,18/03/2017,2.6,3121,3.0,2.0,1,131.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1456000.0,18/06/2016,2.6,3121,3.0,2.0,1,157.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,1145000.0,18/06/2016,2.6,3121,2.0,1.0,0,170.0,1910.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1100000.0,18/06/2016,2.6,3121,3.0,2.0,1,66.0,2013.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,1045000.0,18/06/2016,2.6,3121,2.0,1.0,1,138.0,1890.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,2000000.0,19/11/2016,2.6,3121,3.0,2.0,1,217.0,1910.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,646000.0,19/11/2016,2.6,3121,2.0,1.0,1,0.0,1993.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,660000.0,19/11/2016,2.6,3121,2.0,2.0,1,0.0,2013.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,1145000.0,19/11/2016,2.6,3121,2.0,1.0,1,197.0,1960.0,Yarra,Northern Metropolitan,14949
Richmond,4,h,905000.0,22/05/2016,2.6,3121,4.0,1.0,0,254.0,1890.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,750000.0,22/05/2016,2.6,3121,2.0,2.0,1,0.0,2000.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,604000.0,22/05/2016,2.6,3121,2.0,2.0,2,0.0,2009.0,Yarra,Northern Metropolitan,14949
Richmond,4,h,1645000.0,22/08/2016,2.6,3121,4.0,2.0,1,249.0,1970.0,Yarra,Northern Metropolitan,14949
Richmond,3,u,945000.0,22/08/2016,2.6,3121,3.0,2.0,1,0.0,1999.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,306000.0,22/08/2016,2.6,3121,1.0,1.0,1,0.0,1965.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1270000.0,22/08/2016,2.6,3121,2.0,1.0,1,181.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,t,975000.0,22/08/2016,2.6,3121,3.0,1.0,1,383.0,1993.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,965000.0,22/08/2016,2.6,3121,2.0,1.0,0,158.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,2,u,620000.0,22/08/2016,2.6,3121,2.0,2.0,1,650.0,2011.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1850000.0,22/08/2016,2.6,3121,2.0,2.0,1,203.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1650000.0,23/04/2016,2.6,3121,3.0,2.0,1,312.0,1920.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1320000.0,24/09/2016,2.6,3121,3.0,2.0,2,171.0,1890.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1651000.0,24/09/2016,2.6,3121,3.0,2.0,1,192.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,4,h,1800000.0,24/09/2016,2.6,3121,4.0,2.0,0,288.0,1900.0,Yarra,Northern Metropolitan,14949
Richmond,3,u,791500.0,24/09/2016,2.6,3121,3.0,2.0,2,0.0,2005.0,Yarra,Northern Metropolitan,14949
Richmond,3,h,1600000.0,24/09/2016,2.6,3121,3.0,2.0,2,80.0,1851.5,Yarra,Northern Metropolitan,14949
